SMILES,Absorption/nm,Emission/nm,PLQY
ClC1=CC=C(C2=C(C3=C(C4=CC=C3)C(N5C(C6=CC=C(Cl)C=C6)=C(C7=C(C=CC(Cl)=C7)C5=C4C8=CC=C(Cl)C=C8)C9=CC=C(Cl)C=C9)=[O+]2)C%10=CC=C(Cl)C=C%10)C=C1,503.0,576.0,0.11
ClC1=CC=C(C(O2)=C(C3=C(C4=CC=C3)C2=[N+]5C(C6=CC=C(Cl)C=C6)=C(C7=C(C=CC(Cl)=C7)C5=C4C8=CC=C(Cl)C=C8)C9=CC=C(Cl)C=C9)C%10=CC=C(Cl)C=C%10)C=C1,503.0,576.0,0.11
F[B-]1([N+]2=C(N3C=CC=N3)C=CC2=C(C4=CC=C(C)C=C4)C5=CC=C(N6N=CC=C6)N15)F,559.0,578.0,0.6
F[B-]1([N+]2=C(N3C=CC=N3)C=CC2=C(C4=CC=CC=C4)C5=CC=C(N6N=CC=C6)N15)F,560.0,579.0,0.64
F[B-]1([N+]2=C(N3C=CC=N3)C=CC2=C(C4=CC=C(C#N)C=C4)C5=CC=C(N6N=CC=C6)N15)F,568.0,591.0,0.18
F[B-]1([N+]2=C(N3C=CC=N3)C=CC2=C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)C5=CC=C(N6N=CC=C6)N15)F,571.0,587.0,0.44
F[B-]1([N+]2=C(N3C=CC=N3)C=CC2=C(C4=CC=C(C)C=C4)C5=CC(Br)=C(N6N=CC=C6)N15)F,540.0,577.0,0.3
F[B-]1([N+]2=C(N3C=CC=N3)C=CC2=C(C4=CN=CC=C4)C5=CC=C(N6N=CC=C6)N15)F,565.0,585.0,0.68
F[B-]1([N+]2=C(N3C=CC=N3)C=CC2=CC4=CC=C(N5N=CC=C5)N14)F,562.0,578.0,0.81
F[B-]1([N+]2=C(N3C=C(Cl)C=N3)C=CC2=C(C4=CC=C(C)C=C4)C5=CC=C(N6N=CC(Cl)=C6)N15)F,562.0,579.0,0.76
F[B-]1([N+]2=C(N3C=C(I)C=N3)C=CC2=C(C4=CC=C(C)C=C4)C5=CC=C(N6N=CC(I)=C6)N15)F,565.0,585.0,0.72
F[B-]1([N+]2=C(N3C=C(C4=CC=CC=C4)C=N3)C=CC2=C(C5=CC=C(C)C=C5)C6=CC=C(N7N=CC(C8=CC=CC=C8)=C7)N16)F,584.0,606.0,0.8
F[B-]1([N+]2=C(N3C=NC=N3)C=CC2=C(C4=CC=C(C)C=C4)C5=CC=C(N6N=CN=C6)N15)F,540.0,559.0,0.69
F[B-]1([N+]2=C(N3C(C=CC=C4)=C4C=N3)C=CC2=C(C5=CC=C(C)C=C5)C6=CC=C(N7N=CC8=C7C=CC=C8)N16)F,546.0,576.0,0.2
COC1=C2C(C(C3=CC=CC=C3)=C(C4=CC=CC=C4)[N+](C5=CC=CC=C5)=C2)=CC=C1,400.0,466.0,0.58
CC(C)(C)C1=CC2=C3C(C(C4=C5C=CC(OC)=C4)=C(C6=C5C=CC(OC)=C6)N=C3OC7=C2C8=CC(OC)=CC=C8C9=C7C=C(OC)C=C9)=C1,425.0,470.0,0.39
OC1=C(C2=NC=C(C3=CC=CC=C3)O2)C=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C1,315.0,426.0,0.4
O=C1/C(C=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1)=C5NC=C(C6=CC=CC=C6)O\5,315.0,525.0,0.4
OC1=C(C2=NC3=C(C=CC=C3)O2)C=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C1,320.0,397.0,0.19
O=C1/C(C=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1)=C5NC6=C(C=CC=C6)O\5,320.0,533.0,0.19
OC1=C(C2=NC=C(C3=CC=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C3)O2)C=CC(C)=C1,366.0,419.0,0.82
OC1=C(C2=NC=C(C3=CC=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C3)O2)C=C(C7=CC=CC=C7)C=C1,368.0,421.0,0.82
OC1=C(C2=NC=C(C3=CC=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C3)O2)C=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C1C,310.0,423.0,0.57
O=C1C(C)=CC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C/C1=C5OC(C6=CC=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C6)=CN\5,378.0,546.0,0.57
OC1=C(C2=NC=C(C3=C(C)C=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C3)O2)C=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C1,309.0,449.0,0.77
O=C1C=CC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C/C1=C5OC(C6=C(C)C=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C6)=CN\5,370.0,564.0,0.77
O=C(C1=CC=C(C2=CC=C(OC)C=C2)C3=CC=C4C(C5=C(C=CC=C5)C6=C4C=CC=C6)=C31)NC(C)(C)C,339.0,420.0,0.21
O=C(C1=CC=C(C2=CC(C=CC=C3)=C3O2)C4=CC=C5C(C6=C(C=CC=C6)C7=C5C=CC=C7)=C41)NC(C)(C)C,364.0,441.0,0.44
O=C(C1=CC=C(C2=CC(C=CC=C3)=C3S2)C4=CC=C5C(C6=C(C=CC=C6)C7=C5C=CC=C7)=C41)NC(C)(C)C,350.0,441.0,0.27
O=C(C1=CC=C2C=CC3=CC=CC4=C5C(C6=C(C=CC=C6)C7=C5C=CC=C7)=C1C2=C43)NC(C)(C)C,392.0,425.0,0.23
[N+](C1C=C(C(F)(F)F)C=C(C=1)C(F)(F)F)1C2=C(C=CC=C2)C2C(N=1)=C(C1C=CC=CC=1)C=CC=2,503.0,649.0,0.22
C1(C2=C3N=[N+](C4=CC=CC=C4)C(C=CC=C5)=C5C3=CC=C2)=CC=CC=C1,485.0,605.0,0.32
CC1=CC(C2=CC=CC=C2)=C3N=[N+](C4=CC=C(C)C=C4)C(C=CC=C5)=C5C3=C1,475.0,591.0,0.41
CC(C)(C)C1=CC=C([N+]2=NC3=C(C4=CC=CC=C4)C=C(C(C)(C)C)C=C3C5=C2C=CC=C5)C=C1,483.0,596.0,0.4
C1(C2=CC=CC=C2)=CC(C3=CC=CC=C3)=C4N=[N+](C5=CC=C(C6=CC=CC=C6)C=C5)C(C=CC=C7)=C7C4=C1,449.0,598.0,0.3
ClC1=CC(C2=CC=CC=C2)=C3N=[N+](C4=CC=C(Cl)C=C4)C(C=CC=C5)=C5C3=C1,478.0,596.0,0.24
COC1=CC(C2=CC=CC=C2)=C3N=[N+](C4=CC=C([N+]([O-])=O)C=C4)C(C=CC=C5)=C5C3=C1,452.0,578.0,0.34
COC1=CC(C2=CC=CC=C2)=C3N=[N+](C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)C(C=CC=C5)=C5C3=C1,467.0,581.0,0.4
FC(F)(F)C1=CC(C(F)(F)F)=CC([N+]2=NC3=C(OC)C=C(OC)C=C3C4=C2C=CC=C4)=C1,480.0,567.0,0.25
OC1=CC=C2C(OC(C(C(O)=O)=C2)=O)=C1,386.0,448.0,0.7
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC=C4)(=O)=O)C=C1,433.0,535.0,0.17
CC1=CC=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,432.0,527.0,0.23
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC(OCC5=CC=CC=C5)=C4)(=O)=O)C=C1,434.0,542.0,0.14
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC(SC)=C4)(=O)=O)C=C1,434.0,538.0,0.13
ClC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC=C1,436.0,543.0,0.11
BrC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC=C1,437.0,545.0,0.12
CC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,434.0,538.0,0.16
CCC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,434.0,541.0,0.17
COC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,434.0,535.0,0.19
FC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,435.0,536.0,0.15
ClC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,435.0,540.0,0.14
BrC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,436.0,542.0,0.14
IC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,435.0,543.0,0.12
CC(C=C1)=C(C)C=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,433.0,536.0,0.19
COC(C=C1)=C(OC)C=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,434.0,537.0,0.18
CC(C=C1C)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,432.0,525.0,0.22
ClC(C=C1C)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,434.0,530.0,0.18
COC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC(OC)=C1,433.0,539.0,0.14
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=C(CCN=[N+]=[N-])C=C4)(=O)=O)C=C1,435.0,535.0,0.18
OCCC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,434.0,538.0,0.18
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=C(CCC(O)=O)C=C4)(=O)=O)C=C1,434.0,536.0,0.17
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC5=C4C=CC=C5)(=O)=O)C=C1,434.0,532.0,0.18
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2NC4=CC=CC=C4)(=O)=O)C=C1,425.0,528.0,0.16
CC(C=CC1=CN/2C3=CC=CC=C3)=CC1=CC2=N\S(C4=CC=C(C)C=C4)(=O)=O,427.0,536.0,0.17
FC(C=CC1=CN/2C3=CC=CC=C3)=CC1=CC2=N\S(C4=CC=C(C)C=C4)(=O)=O,424.0,535.0,0.12
CC(C)(C)NC(N1C=CC=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,324.3,443.21,0.43
CC(C)(C)NC(N1C=CC=C(C)C1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,315.21,431.69,0.23
CC(C)(C)NC(N1C=CC(C)=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,317.12,440.17,0.33
CC(C)(C)NC(N1C=C(C)C=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,327.45,445.2,0.16
CC(C)(C)NC(N1C(C)=CC=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,328.02,430.06,0.25
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CC=CC4=N3)=N1,317.3,435.32,0.52
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CC(C)=CC4=N3)=N1,313.72,442.64,0.4
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(C)C=CC4=N3)=N1,329.16,435.68,0.23
FC(C=C1)=CC=C1C2=CC(C3=C(N4C=C(C=CC4=N3)Cl)NCC(OCC)=O)=NN2C5=CC=CC=C5,332.0,460.4,0.75
CC(C)(C)NC(N1C=C(F)C=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,330.3,456.06,0.53
CC(NC1=C(N=C2C(Cl)=CC(Cl)=CN12)C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3)(C)C,329.18,457.84,0.43
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Cl)C=CC4=N3)=N1,328.86,455.38,0.65
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Cl)C=C(Cl)C4=N3)=N1,330.0,458.38,0.83
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CSC4=N3)=N1,328.02,456.91,0.78
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NCC(OCC)=O)N4C=C(Cl)C=CC4=N3)=N1,330.08,459.15,0.58
CC(C)(C)NC(N1C=CC=CC1=N2)=C2C3=NN(C(C4=CC(Br)=CC=C4)=C3I)C5=CC=CC=C5,320.0,460.4,0.14
C1(C(C=CC=C2)=C2C3=C4N=C(C5=CC=C(C6=CC=CC=C6)C7=NSN=C57)N3C8=CC=CC=C8)=C4C=CC=C1,414.0,537.0,0.79
CC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,413.0,538.0,0.81
COC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,419.0,549.0,0.79
CCOC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,417.0,549.0,0.79
FC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,416.0,541.0,0.77
FC(C(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8)(F)F,420.0,550.0,0.75
CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,566.0,717.0,0.12
CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,570.0,788.0,0.3
CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,509.0,718.0,0.37
CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,580.0,790.0,0.13
NC1=C(C#CC2=CC=CC=C2)C(C#N)=C3C=CC=CN31,348.0,404.0,0.24
NC1=C(C2=CC=CC=C2)C(C#N)=C3C=NC=CN31,399.0,494.0,0.22
F[B-](F)(N1C2=CC=C1)[N+]3=C(C4=CC=C([N+]([O-])=O)C=C4)C=CC3=C2C5=CC=C(C=C5)C(OC(C6=CC=CC=C6)=O)C(NC(C)(C)C)=O,537.0,565.0,0.16
F[B-]1(F)N2C=CC=C2C(C3=CC(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)=CC=C3)=C5[N+]1=C(C6=CC=C([N+]([O-])=O)C=C6)C=C5,535.5,564.0,0.16
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N(C=CC(C(C)=O)=C3)C3=C2C4=CC=C(C5=NNC(C)=C6CCCCCCC56)C=C4,416.0,532.0,0.168
O=C1N(CC2=C1N3C=CC(C4=NNC(C)=C5CCCCCCC45)=CC3=C2C6=CC=CC=C6)CCCNC(OC(C)(C)C)=O,375.0,484.0,0.683
O=C1N(CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C=C4)C(NCC5=CC=C(C6=NNC(C)=C7CCCCCCC67)C=C5)=O)CCCNC(OC(C)(C)C)=O,401.0,522.0,0.583
O=C1N(CC2=C1N3C=CC(C(NCC4=CC=C(C5=NNC(C)=C6CCCCCCC56)C=C4)=O)=CC3=C2C7=CC=CC=C7)CCCNC(OC(C)(C)C)=O,375.0,493.0,0.616
O=C1N(CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4)CCCNC(CCC(NCC5=CC=C(C6=NNC(C)=C7CCCCCCC67)C=C5)=O)=O,401.0,530.0,0.325
CC1=C2CCCCCCC2C(C3=CC4=C(C5=CC=C(OC)C=C5)C6=C(N4C=C3)C(N(CCCNC(OC(C)(C)C)=O)C6)=O)=NN1,383.0,505.0,0.485
C1(OC=C2)=C2C=C(OC=C3)C3=C1,371.0,401.0,0.98
C1(OC(C2=CC=CC=C2)=C3)=C3C=C(OC(C4=CC=CC=C4)=C5)C5=C1,370.0,411.0,0.8
C1(OC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C5)=C5C=C(OC(C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)=C9)C9=C1,376.0,467.0,0.19
C1(OC(C2=CC=C(N3C4=CC=CC=C4C5=C3C=CC=C5)C=C2)=C6)=C6C=C(OC(C7=CC=C(N(C8=CC=CC=C89)C%10=C9C=CC=C%10)C=C7)=C%11)C%11=C1,372.0,413.0,0.97
FC(C(F)=C1F)=C(F)C(F)=C1C2=CC3=C(O2)C=C4C(OC(C5=C(F)C(F)=C(F)C(F)=C5F)=C4)=C3,351.0,409.0,0.57
C1(OC(C2=CC=CC=C2)=C3)=C3C=C(C=C(C4=CC=CC=C4)O5)C5=C1,357.0,376.0,0.93
C1(OC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C5)=C5C=C(C=C6C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C(O6)=C1,358.0,455.0,0.73
C1(OC(C2=CC=C(N3C4=CC=CC=C4C5=C3C=CC=C5)C=C2)=C6)=C6C=C(C=C7C8=CC=C(N(C9=CC=CC=C9%10)C%11=C%10C=CC=C%11)C=C8)C(O7)=C1,357.0,402.0,0.74
FC(C(F)=C1F)=C(F)C(F)=C1C2=CC3=C(O2)C=C(O4)C(C=C4C5=C(F)C(F)=C(F)C(F)=C5F)=C3,354.0,377.0,0.81
C1(OC(C2=CC=CC=C2)=C3)=C3C(C=CC4=C5C=C(C6=CC=CC=C6)O4)=C5C=C1,379.0,388.0,0.99
CCC(CCCC)CC(C=C1)=CC=C1C2=CC3=C(O2)C=CC4=C3C=CC5=C4C=C(C6=CC=C(CC(CCCC)CC)C=C6)O5,,398.0,0.93
C1(OC(C2=CC=CC=C2)=C3C4=CC=CC=C4)=C3C(C=CC5=C6C(C7=CC=CC=C7)=C(C8=CC=CC=C8)O5)=C6C=C1,380.0,395.0,0.98
C1(C=C(C2=CC=CC=C2)O3)=C3C(C=CC4=C5OC(C6=CC=CC=C6)=C4)=C5C=C1,377.0,387.0,0.88
C1(OC(C2=CC=CC=C2)=C3)=C3C=C(C=C(OC(C4=CC=CC=C4)=C5)C5=C6)C6=C1,408.0,417.0,0.72
C1(OC(C2=CC=CC=C2)=C3)=C3C=C(C=C(C=C(OC(C4=CC=CC=C4)=C5)C5=C6)C6=C7)C7=C1,483.0,490.0,0.4
C1(OC(C2=CC=CC=C2)=C3)=C3C(C=C(C=CC4=C5C=C(C6=CC=CC=C6)O4)C5=C7)=C7C=C1,,441.0,0.29
C1(C=C(C2=CC=CC=C2)O3)=C3C(C=C(C=CC4=C5OC(C6=CC=CC=C6)=C4)C5=C7)=C7C=C1,422.0,434.0,0.81
COC1=CC=C(C#CC2=CC=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,359.0,409.0,0.86
CSC1=CC=C(C#CC2=CC=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,366.0,429.0,0.82
CN(C)C1=CC=C(C#CC2=CC=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,414.0,506.0,0.78
N#CC1=CC(C#CC2=CC=CC=C2C#N)=CC=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,420.0,518.0,0.86
COC1=CC=C(C#CC2=CC=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,368.0,444.0,0.9
CSC1=CC=C(C#CC2=CC=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,374.0,460.0,0.85
CN(C)C1=CC=C(C#CC2=CC=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,421.0,552.0,0.6
N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=CC=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,432.0,565.0,0.77
COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3)C=C2C#N)C=C1,395.0,449.0,0.94
CSC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3)C=C2C#N)C=C1,410.0,468.0,0.85
CN(C)C1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3)C=C2C#N)C=C1,449.0,579.0,0.58
N#CC1=CC(C#CC2=CC=CC=C2)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,452.0,586.0,0.75
COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,397.0,459.0,0.93
CSC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,402.0,488.0,0.92
CN(C)C1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,462.0,594.0,0.5
N#CC1=CC(C#CC2=CC=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,464.0,609.0,0.73
COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,402.0,473.0,0.91
CSC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,410.0,506.0,0.88
CN(C)C1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,476.0,624.0,0.32
N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,479.0,639.0,0.56
N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(C#N)C=C4)C5=CC=C(C#N)C=C5)C=C3,426.0,525.0,1.0
N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(C5=CC=CC=C5)C=C4)C6=CC=C(C7=CC=CC=C7)C=C6)C=C3,491.0,671.0,0.26
N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(C5=CC=C(C#N)C=C5)C=C4)C6=CC=C(C7=CC=C(C#N)C=C7)C=C6)C=C3,473.0,611.0,0.76
F[B-]([N+]1=C(C)C(Br)=CC1=C2C(C=C3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC(Br)=C5C,540.0,561.0,0.25
F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=C(C)C=C(C)C=C4C)(F)N5C3=CC=C5,505.5,522.0,0.82
CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=CC=C5)=C2,330.0,424.0,0.12
CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(C#N)C=C5)=C2,329.0,456.0,0.15
CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(C(F)(F)F)C=C5)=C2,333.0,438.0,0.14
CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(OC)C=C5)=C2,324.0,420.0,0.16
CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,367.0,452.0,0.73
CNC1=NC=NC2=C1C3=CC(C4=CC=C(C(F)(F)F)C=C4)=NN3C(C5=CC=CC=C5)=C2,333.0,420.0,0.12
CNC1=NC=NC2=C1C3=CC(C4=CC=C(OC)C=C4)=NN3C(C5=CC=CC=C5)=C2,328.0,424.0,0.13
CNC1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=CC=C5)=C2,348.0,532.0,0.41
CN(C(C)=O)C1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,403.0,504.0,0.72
CN(C(C)=O)C1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=CC=C5)=C2,393.0,604.0,0.15
CNC1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,352.0,492.0,0.41
CN(C(C)=O)C1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,404.0,582.0,0.38
CN(C)C(C=C1)=CC=C1/C=C2O/C(C3=CC(Cl)=CC=C3\2)=C\C4=CC=CC=C4,406.0,533.0,0.10300000000000001
CN(C)C(C=C1)=CC=C1/C=C2O/C(C3=CC(F)=CC=C3\2)=C\C4=CC=C(F)C=C4,396.0,528.0,0.15
N#CC1=CC=C2C(/C(O/C2=C\C3=CC=C(N4CCCCC4)C=C3)=C/C5=CC=CC=C5)=C1,438.0,553.0,0.11699999999999999
CCCCN1C(C2=CC=CS2)=NC3=C1C4=C(C5=C3C=CC=N5)N=CC=C4,325.0,423.0,0.11
CCCCN1C(C2=CC=C(C3=CC=NC=C3)S2)=NC4=C1C5=C(C6=C4C=CC=N6)N=CC=C5,358.0,448.0,0.7
CCCCN1C(C2=CC=C(C3=CC=C(C(OCC)=O)C=C3)S2)=NC4=C1C5=C(C6=C4C=CC=N6)N=CC=C5,364.0,459.0,0.69
CCCCN1C(C2=CC=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)S2)=NC6=C1C7=C(C8=C6C=CC=N8)N=CC=C7,386.0,480.0,0.73
